BU_UOX,BU_MOX,Fr_MOX,TC_MOX,Pu_TOT
51.4,34.07,0.149,12.41,11.4281
51.48,55.79,0.0788,17.54,12.299716
51.61,37.16,0.1078,19.25,11.976732
51.41,39.63,0.03544,6.043,14.27269
51.45,42.56,0.05249,2.071,13.469965
51.65,51.9,0.1529,11.96,10.941549
51.67,64.1,0.06362,12.18,12.938141
51.42,40.05,0.003742,0.9981,15.686661
51.4,60.37,0.04342,3.961,14.021753
51.39,52.52,0.04182,1.541,14.164412
51.66,58.23,0.1397,7.951,10.892787
51.52,49.77,0.1188,13.48,11.418147
51.35,64.9,0.04027,12.95,13.869414
51.63,58.6,0.09598,11.97,11.466974
51.53,42.85,0.09226,1.628,12.220604
51.7,32.28,0.1268,6.667,11.607231
51.61,38.7,0.08033,1.872,12.299294
51.37,45.17,0.02953,15.31,14.497783
51.56,56.05,0.07641,12.15,12.274458
51.47,41.09,0.03929,8.952,13.990471
51.6,43.51,0.08137,17.86,12.367153
51.51,30.99,0.08719,5.161,12.486994
51.5,48.56,0.1846,14.36,10.800787
51.41,56.26,0.02851,6.083,14.521649
51.62,37.57,0.0809,17.02,12.52966
51.64,59.51,0.04088,0.2968,14.002547
51.6,30.24,0.0383,10.64,14.279137
51.41,52.6,0.06503,4.378,13.153096
51.45,53.81,0.01949,5.264,14.919317
51.57,64.85,0.04662,15.12,13.707896
51.49,45.8,0.0931,16.24,11.941671
51.63,42.4,0.1624,17.93,11.220968
51.68,42.9,0.1297,6.74,11.174124
51.37,48.16,0.05574,15.26,13.470265
51.58,39.8,0.1711,14.16,11.191154
51.36,45.21,0.1564,14.48,11.235658
51.52,33.23,0.02439,18.87,14.748394
51.53,45.64,0.05373,8.199,13.319774
51.43,36.7,0.01543,7.665,15.104877
51.51,39.75,0.1145,6.154,11.416291
51.51,56.41,0.1257,6.993,10.927369
51.48,37.68,0.1334,1.23,11.211354
51.68,54.16,0.1885,14.08,10.703196
51.57,34.15,0.171,6.947,11.071703
51.55,64.85,0.1681,14.33,10.673555
51.67,45.15,0.08519,9.806,12.050902
51.38,43.84,0.1499,1.16,10.945407
51.54,46.15,0.1993,4.598,10.506236
51.52,60.18,0.04535,19.91,13.930561
51.56,40.96,0.139,5.105,11.092688
51.66,34.46,0.1047,14.35,11.908127
51.37,57.74,0.05662,18.75,13.49212
51.38,46.07,0.1408,5.267,11.093082
51.54,46.76,0.1013,1.714,11.444627
51.56,31.1,0.04392,16.3,14.070104
51.5,55.07,0.1382,3.296,10.827794
51.55,45.74,0.03431,15.06,14.370096
51.66,58.31,0.1794,8.666,10.607767
51.61,33.45,0.0001391,10.98,15.799684
51.58,36.37,0.1399,4.102,11.145376
51.42,52.85,0.1648,3.189,10.491722
51.43,54.11,0.07827,15.58,12.358658
51.54,43.21,0.1326,12.94,11.403952
51.36,36.57,0.08788,4.756,12.160509
51.44,41.96,0.1579,3.532,10.801009
51.5,54.04,0.1993,16.26,10.790643
51.69,53.02,0.007524,16.52,15.451421
51.64,61.26,0.1878,13.52,10.745905
51.59,59.03,0.1747,17.15,10.765306
51.49,41.51,0.1082,17.45,11.874721
51.47,41.33,0.05494,11.21,13.509627
51.6,52.82,0.08153,6.411,12.153754
51.44,44.84,0.04937,1.939,13.522666
51.7,31.71,0.176,16.23,11.340872
51.45,40.58,0.1343,0.4947,11.005797
51.39,45.12,0.04372,18.71,14.029477
51.39,37.24,0.09297,14.33,11.989825
51.65,31.58,0.0597,14.29,13.227907
51.62,64.78,0.06493,9.022,12.703672
51.42,44.01,0.08891,4.523,12.229258
51.44,49.95,0.121,2.868,10.954434
51.67,50.14,0.04128,5.581,14.107012
51.47,34.09,0.1776,15.71,11.292727
51.63,41.08,0.1542,9.055,11.098251
51.69,64.59,0.1571,12.01,10.622245
51.57,50.24,0.04163,0.6797,13.921925
51.59,53.9,0.05637,4.25,13.143105
51.63,60.17,0.086,16.54,11.997656
51.37,34.24,0.1297,12.82,11.556583
51.68,38.1,0.06994,9.524,12.754979
51.41,54.85,0.185,4.562,10.454974
51.58,47.34,0.04153,13.37,13.946575
30.58,38.53,0.06595,18.35,17.410855
30.57,37.92,0.07559,4.091,17.184041
30.35,56.77,0.0886,19.57,16.281684
30.38,60.64,0.1138,7.69,14.759734
30.38,35.23,0.1348,15.77,14.541604
30.55,39.55,0.1719,10.82,13.58946
30.46,52.24,0.03225,8.402,18.751595
30.51,43.07,0.1147,12.27,15.169922
30.41,43.97,0.1304,15.45,14.434938
30.4,36.48,0.1335,5.135,14.7081
30.52,30.17,0.1158,5.262,15.664051
30.69,40.07,0.1516,14.05,13.85058
30.62,43.02,0.07174,18.9,16.967131
30.68,60.43,0.1063,5.887,15.133051
30.69,52.66,0.1667,10.56,13.200038
30.48,59.87,0.1174,17.63,14.806448
30.35,48.29,0.04582,4.723,18.377283
30.55,58.93,0.1584,3.388,13.020967
30.53,33.41,0.02624,18.25,19.129029
30.61,60.86,0.1595,9.519,13.105264
30.5,44.44,0.1621,1.879,13.088725
30.39,38.66,0.1639,2.112,13.456741
30.6,43.13,0.07497,14.37,16.911498
30.6,52.49,0.09731,4.245,16.053679
30.51,51.52,0.07096,1.859,16.849784
30.43,42.61,0.1157,15.93,15.065055
30.47,46.75,0.1681,5.074,13.084829
30.65,51.98,0.06085,8.247,17.303155
30.49,50.41,0.1071,10.22,15.18283
30.47,49.03,0.1169,7.64,15.131971
30.5,53.17,0.1644,6.749,13.042585
30.36,37.37,0.1759,8.889,13.473208
30.46,53.88,0.1137,14.06,15.228462
30.68,54.69,0.04002,16.03,18.498272
30.62,44.01,0.005693,16.2,20.061954
30.55,37.93,0.1463,16.42,14.255351
30.68,46.8,0.1668,13.56,13.44499
30.41,45.72,0.02587,1.058,19.280026
30.57,62.11,0.1582,9.08,13.037049
30.5,30.26,0.1939,9.188,13.66116
30.69,31.82,0.03429,8.08,18.865769
30.37,47.15,0.009811,12.57,19.901726
30.42,44.99,0.09911,7.386,15.624879
30.46,35.59,0.1223,14.92,14.804962
30.66,63.36,0.008346,11.06,19.899411
30.45,46.04,0.1177,14.66,14.928644
30.61,34.96,0.1656,1.633,13.475936
30.57,55.74,0.1426,10.66,13.574612
30.36,62.18,0.1468,14.32,13.561823
30.66,56.93,0.01738,3.564,19.474569
30.7,30.84,0.1711,15.61,14.118065
30.42,33.51,0.1047,9.898,15.572107
30.42,35.55,0.03698,1.883,18.867501
30.65,36.53,0.06853,5.986,17.43374
30.59,39.14,0.198,17.9,13.520585
30.56,52.43,0.028,6.87,18.940326
30.44,58.64,0.06703,0.3119,17.174179
30.4,62.86,0.04908,9.815,17.956367
30.44,53.39,0.1326,8.252,14.022874
30.53,64.23,0.07334,8.848,16.928875
30.54,50.85,0.143,11.67,13.666499
30.58,58.57,0.1546,10.2,13.307878
30.61,62.57,0.02867,3.613,19.050717
30.45,50.51,0.1327,1.315,14.069454
30.6,35.12,0.06682,10.23,17.445336
30.65,45.56,0.07514,17.06,16.950157
30.54,55.7,0.09964,2.479,15.449904
30.49,38.68,0.1594,16.48,14.097414
30.67,47.59,0.03478,13.06,18.594118
30.67,30.27,0.1193,13.49,15.17183
30.38,57.4,0.1934,4.038,12.505417
30.64,57.38,0.1227,10.8,14.570507
30.63,59.73,0.1979,17.49,12.972201
30.36,30.43,0.02377,19.53,19.363518
30.68,30.11,0.1128,15.53,15.369812
30.49,55.12,0.008466,18.78,19.968916
30.63,56.5,0.02406,8.873,19.22085
30.51,49.7,0.1522,16.32,13.658794
30.63,60.08,0.1403,14.13,13.853739
30.56,48.85,0.1811,9.743,12.99104
30.56,64.32,0.11,16.34,15.198348
30.44,47.18,0.1474,6.165,13.824284
30.64,51.37,0.1881,6.093,12.787841
30.43,40.36,0.1031,15.14,15.694956
30.52,59.92,0.1271,13.43,14.432548
30.54,62.81,0.08961,12.59,16.035758
30.65,41.85,0.1055,3.745,15.866634
30.44,45.14,0.1359,13.55,14.208627
30.59,32.77,0.1974,8.017,13.310968
30.39,45.14,0.1946,5.667,12.813003
30.63,36.51,0.1696,1.212,13.35749
30.53,40.99,0.1362,18.91,14.441028
30.37,52.02,0.07337,4.051,17.143137
30.48,64.98,0.005453,9.995,20.103378
30.41,49.02,0.1221,5.544,14.967427
30.58,49.38,0.1806,16.41,13.423919
30.39,43.48,0.04243,10.0,18.481995
30.4,40.14,0.1685,14.81,13.830372
30.47,33.52,0.02747,6.285,19.21838
30.52,39.48,0.09713,8.287,16.138811
50.42,45.08,0.1689,16.69,11.144127
50.45,56.59,0.1517,18.66,11.213012
50.5,54.4,0.1571,9.925,10.845045
50.34,49.79,0.1091,11.16,11.334789
50.6,52.79,0.03956,10.34,13.980839
50.46,31.64,0.09369,18.65,12.304591
50.42,39.71,0.1731,9.435,11.007997
50.44,37.09,0.1281,4.422,11.211318
50.61,33.39,0.1604,9.372,11.340938
50.43,50.86,0.04926,1.57,13.927807
50.43,63.7,0.199,10.67,10.416573
50.4,38.77,0.1341,9.306,11.349474
50.4,42.18,0.1674,3.722,10.748059
50.31,50.16,0.1538,16.45,11.02849
50.6,37.57,0.1136,9.087,11.64778
50.45,48.43,0.1442,16.74,11.278541
50.58,56.58,0.13,1.197,10.759288
50.38,46.57,0.05414,5.634,13.667411
50.5,61.49,0.02673,15.44,14.629013
50.36,49.47,0.0,13.82,11.389468
50.49,32.45,0.01104,18.42,15.432212
50.41,32.45,0.09472,2.121,11.98532
50.47,54.34,0.1367,9.476,11.10994
50.31,52.62,0.05252,9.2,13.63343
50.32,61.87,0.05629,0.572,13.603614
50.49,62.17,0.1572,7.711,10.748796
50.59,61.82,0.02076,17.16,14.923491
50.52,36.03,0.07038,2.542,12.900489
50.52,57.08,0.08951,16.04,11.915563
50.59,30.7,0.09278,17.43,12.31803
50.51,31.87,0.002557,12.27,15.759212
50.3,47.5,0.04425,10.9,13.981779
50.55,33.5,0.1517,18.78,11.723108
50.54,59.48,0.05388,18.44,13.456317
50.32,53.59,0.06658,12.11,12.950025
50.37,49.48,0.1374,10.97,11.120012
50.54,48.27,0.1058,16.39,11.731193
50.51,34.51,0.1375,8.447,11.407268
50.35,36.16,0.07266,10.1,12.908046
50.57,48.18,0.1362,11.87,11.240127
50.61,33.12,0.03729,19.05,14.283457
50.47,52.24,0.1584,5.311,10.590805
50.63,62.7,0.1293,15.83,11.156624
50.5,59.84,0.118,9.811,11.120076
50.63,30.74,0.03725,11.22,14.374812
50.39,47.66,0.189,10.94,10.636178
50.43,49.39,0.09671,15.86,11.702452
50.33,38.43,0.01307,1.03,15.389683
50.41,55.39,0.1016,2.132,11.779815
50.55,60.27,0.05891,18.92,13.290865
50.49,40.94,0.01094,11.68,15.359063
50.34,49.41,0.08779,4.549,12.271488
50.57,46.75,0.0749,6.016,12.805672
50.58,61.08,0.02387,1.831,14.770412
50.55,32.39,0.1858,0.4768,10.926794
50.41,61.88,0.04776,14.78,13.669666
50.36,64.93,0.1876,0.3329,10.032547
50.59,61.82,0.0005432,19.43,15.853954
50.63,31.84,0.1466,13.69,11.567901
50.33,34.95,0.1993,19.48,11.095648
50.56,60.96,0.05265,1.625,13.344169
50.42,37.46,0.004926,18.49,15.67756
50.31,62.95,0.07839,7.79,12.472412
50.37,30.2,0.1323,17.29,11.868386
50.48,58.13,0.1214,13.57,11.199448
50.49,38.38,0.1088,0.7957,11.48247
50.32,34.4,0.04859,0.7291,13.686668
50.62,54.28,0.1928,6.228,10.415062
50.56,49.84,0.01169,11.12,15.311093
50.39,47.32,0.06115,12.98,13.133577
50.34,42.84,0.1433,4.263,10.90492
50.57,30.33,0.173,15.96,11.509953
50.65,45.9,0.05991,3.996,13.463466
50.62,30.07,0.1602,3.887,11.31364
50.46,33.55,0.1616,17.65,11.512137
50.64,41.85,0.1187,16.27,11.62899
50.36,50.92,0.1702,13.6,10.870799
50.39,58.09,0.1877,15.14,10.730642
50.53,42.59,0.1855,10.25,10.800155
50.48,37.78,0.05017,6.758,13.883132
50.54,60.94,0.189,0.1772,9.9988862
50.44,58.25,0.0535,7.908,13.579791
50.46,45.44,0.02393,10.91,14.856258
50.38,54.92,0.1652,15.4,10.972328
50.47,62.95,0.1354,5.005,10.846394
50.65,53.16,0.04076,3.03,14.225745
50.53,64.35,0.01399,12.3,15.24849
50.36,59.65,0.1382,11.51,10.961034
50.52,35.76,0.08696,15.74,12.309222
50.37,50.94,0.1502,6.605,10.823853
50.62,38.35,0.0997,18.71,12.041182
50.45,33.92,0.06736,4.685,13.296989
50.33,60.01,0.1066,17.25,11.464557
50.61,55.25,0.03948,0.633,14.300502
50.38,44.03,0.03011,12.97,14.580433
50.35,55.91,0.1763,12.8,10.619561
50.58,51.34,0.02939,18.12,14.678842
50.56,36.86,0.01944,19.72,15.045449
50.52,57.52,0.04784,2.806,13.922751
50.64,64.13,0.1838,2.858,10.159427
56.75,58.07,0.03032,3.895,13.825346
56.84,41.13,0.09654,11.9,11.363088
56.7,42.42,0.02635,0.4449,14.110186
56.78,42.96,0.001567,12.18,15.023934
56.75,52.82,0.1405,15.48,10.753899
56.63,49.22,0.1813,6.862,10.267574
56.93,43.8,0.1538,5.522,10.451269
56.62,62.01,0.1979,5.685,9.8984037
56.65,46.84,0.1414,12.8,10.648374
56.73,33.32,0.009173,0.6138,14.674173
56.74,63.64,0.02389,14.75,14.067498
56.63,49.27,0.111,12.58,11.026456
56.8,56.27,0.03798,6.229,13.528006
56.8,45.32,0.1291,18.86,11.087206
56.82,58.18,0.1214,14.12,10.633573
56.83,48.19,0.1083,16.06,11.25041
56.76,60.03,0.119,11.79,10.809916
56.61,46.05,0.1269,1.156,10.533416
56.67,43.74,0.0107,1.614,14.643684
56.6,64.14,0.01139,19.98,14.638894
56.9,59.08,0.1238,7.934,10.494126
56.68,54.11,0.1869,10.51,10.252781
56.9,49.07,0.1114,14.32,10.962788
56.95,40.57,0.1906,2.571,10.031242
56.68,56.67,0.02603,10.0,13.971337
56.84,48.67,0.08606,5.953,11.334306
56.83,35.93,0.06941,7.048,12.328427
56.78,39.82,0.1736,8.198,10.482897
56.77,31.81,0.1024,3.3,11.195408
56.8,60.74,0.1272,6.923,10.632262
56.79,61.08,0.1399,3.344,10.262916
56.75,50.64,0.09725,0.7611,11.218737
56.88,33.37,0.1974,6.582,10.333037
56.77,54.76,0.03092,16.74,13.660915
56.76,38.58,0.09959,1.389,11.025002
56.69,50.1,0.0634,18.36,12.480122
56.91,60.79,0.08786,17.04,11.248843
56.83,37.59,0.04255,4.066,13.135922
56.93,35.26,0.08816,6.547,11.588564
56.82,49.91,0.1618,4.41,10.31064
56.92,40.42,0.1999,6.201,10.14724
56.79,62.52,0.09918,15.82,10.943008
56.81,43.98,0.1096,6.616,10.935624
56.88,50.94,0.01194,18.8,14.600987
56.81,36.55,0.05831,7.882,12.483878
56.67,61.83,0.1616,10.24,10.33402
56.92,37.31,0.1999,10.9,10.263737
56.91,60.04,0.0,0.1101,10.380339
56.86,38.84,0.174,7.503,10.476485
56.77,60.22,0.01919,0.3706,14.154687
56.66,59.3,0.05337,2.212,12.773208
56.94,62.63,0.1988,13.44,9.9512609
56.9,63.65,0.1206,0.8993,10.236981
56.86,44.5,0.0291,14.68,13.760009
56.89,49.05,0.0214,1.8,14.061916
56.7,52.73,0.17,7.879,10.332618
56.72,51.95,0.04372,19.97,13.174543
56.63,35.18,0.08604,8.502,11.51279
56.65,33.33,0.1652,1.138,10.578892
56.85,47.62,0.1701,3.035,10.043271
56.66,43.29,0.09476,17.02,11.508203
56.62,64.73,0.1269,10.35,10.332556
56.69,46.44,0.1889,0.3538,9.8939683
56.61,56.84,0.1576,10.8,10.415851
56.71,55.87,0.003417,6.618,14.961002
56.68,50.75,0.1157,14.57,10.958363
56.89,40.26,0.09442,15.17,11.379684
56.81,53.93,0.1969,13.81,10.177002
56.69,42.37,0.005425,1.008,14.899094
56.71,36.9,0.1932,8.485,10.329437
56.64,61.77,0.1733,12.22,10.154752
56.95,52.29,0.08556,4.125,11.261961
56.91,52.01,0.1335,4.073,10.456611
56.64,62.45,0.1046,1.036,10.80053
56.71,44.86,0.1765,6.383,10.191594
56.65,57.26,0.0448,8.681,13.139808
56.94,60.13,0.1165,14.83,10.852496
56.79,45.81,0.06481,12.9,12.211213
56.67,45.08,0.1736,16.28,10.645381
56.73,59.15,0.002534,0.3634,15.001682
56.72,34.37,0.101,7.392,11.278349
56.78,43.78,0.1953,3.152,10.029826
56.76,38.03,0.1845,12.57,10.559187
56.88,51.99,0.1051,9.095,10.762014
56.74,61.35,0.1516,19.96,10.632495
56.85,45.14,0.1196,18.23,11.170686
56.85,58.3,0.1017,6.846,10.80079
56.84,41.14,0.159,12.14,10.626249
56.69,50.03,0.05857,7.358,12.371237
56.86,57.26,0.04496,17.29,13.15729
56.88,42.47,0.1647,14.52,10.705088
56.64,38.93,0.1617,14.93,10.670751
56.73,38.62,0.1178,19.54,11.279711
56.92,51.45,0.02521,8.475,13.872273
56.87,40.11,0.1005,3.546,11.079798
56.62,54.81,0.162,6.348,10.36083
56.73,33.3,0.06997,8.902,12.083749
56.93,53.95,0.09798,10.98,11.009063
56.87,44.48,0.08765,8.917,11.289205
56.61,62.67,0.04842,4.78,12.767734
40.55,62.8,0.1844,5.614,11.25774
40.65,38.36,0.04571,2.474,15.839112
40.76,43.92,0.03825,11.84,15.963913
40.82,48.69,0.1241,8.796,12.134849
40.54,35.86,0.1946,8.122,11.775527
40.52,54.7,0.008668,9.568,17.249871
40.6,58.72,0.108,0.209,13.092232
40.84,39.52,0.06343,13.86,14.692943
40.5,60.65,0.106,1.886,12.943542
40.7,63.67,0.194,13.58,11.40226
40.78,49.99,0.1706,18.02,12.026787
40.65,47.04,0.1254,15.96,12.575436
40.71,59.7,0.03572,2.526,16.126973
40.66,58.64,0.05159,16.3,15.355304
40.68,53.59,0.009247,12.55,17.187685
40.51,42.2,0.0275,3.598,16.36184
40.69,35.93,0.1548,3.856,12.178963
40.77,38.21,0.01098,11.37,17.130456
40.81,39.73,0.1337,9.847,12.41591
40.56,59.43,0.06876,2.885,14.741297
40.76,56.59,0.1461,13.03,12.083628
40.76,35.37,0.01822,9.134,16.809526
40.79,52.87,0.1021,2.083,13.431147
40.59,55.35,0.105,9.18,12.989362
40.58,36.62,0.1903,0.2688,11.621241
40.61,41.93,0.04434,16.71,15.725879
40.62,47.23,0.1416,0.05054,11.866923
40.67,47.01,0.1447,11.47,12.179092
40.66,52.62,0.02497,18.75,16.524382
40.62,60.64,0.08487,14.59,13.909594
40.72,43.66,0.03629,9.757,16.082528
40.74,44.81,0.1285,8.434,12.235806
40.84,50.73,0.1476,2.682,11.742724
40.57,63.7,0.1265,3.458,11.834294
40.63,56.27,0.1662,0.1398,11.176454
40.7,55.13,0.1932,18.01,11.866428
40.83,58.02,0.1911,18.68,11.878851
40.73,46.18,0.1862,7.692,11.628452
40.75,63.73,0.01215,14.82,17.094166
40.7,30.36,0.1273,18.92,13.1596
40.73,31.54,0.07155,2.171,14.928825
40.69,37.57,0.162,12.88,12.329616
40.81,42.85,0.06347,6.35,14.742532
40.8,33.92,0.03895,9.85,16.02424
40.82,63.39,0.1253,14.67,12.332011
40.54,37.58,0.08225,12.87,14.134778
40.55,47.73,0.01975,3.766,16.837898
40.71,32.76,0.1541,18.33,12.679486
40.85,51.97,0.06814,4.824,14.51198
40.82,31.36,0.1667,16.08,12.605237
40.68,34.69,0.00986,4.954,17.240876
40.81,61.14,0.1012,14.79,13.056401
40.84,44.15,0.0459,2.258,15.795349
40.56,62.66,0.1044,16.1,13.012021
40.64,48.63,0.04379,9.508,15.728707
40.79,38.57,0.04547,12.2,15.687437
40.7,42.66,0.04142,15.28,15.727841
40.63,45.34,0.153,16.31,12.245224
40.8,50.38,0.1494,0.556,11.482825
40.71,55.57,0.08075,11.12,14.015763
40.51,34.19,0.03103,4.284,16.456309
40.72,41.69,0.1935,18.35,11.975664
40.62,31.96,0.0077,11.43,17.311506
40.58,44.54,0.001198,13.93,17.578868
40.79,64.01,0.009127,19.71,17.204139
40.53,51.54,0.04236,12.66,15.609253
40.59,52.61,0.1606,4.413,11.584153
40.53,31.97,0.01335,7.474,17.127115
40.58,30.78,0.05463,12.07,15.234612
40.65,50.68,0.1579,14.85,12.114762
40.78,51.87,0.09386,5.822,13.253531
40.52,50.37,0.1343,4.548,11.916398
40.83,58.33,0.1535,1.309,11.351155
40.61,31.26,0.06395,4.213,14.764719
40.5,57.63,0.009425,8.87,17.222636
40.59,45.48,0.1815,1.339,11.431687
40.64,62.33,0.09413,15.6,13.464659
40.74,31.38,0.1349,7.836,12.663552
40.73,39.53,0.0705,11.95,14.628021
40.6,36.23,0.09085,8.88,13.885274
40.85,30.61,0.0891,8.402,14.040961
40.63,33.17,0.09998,4.566,13.721085
40.75,54.4,0.1197,0.9804,12.274889
40.68,30.26,0.09595,7.383,13.779129
40.67,45.67,0.02102,18.87,16.687424
40.54,62.3,0.1256,18.81,12.43676
40.57,42.35,0.03434,1.904,16.279655
40.66,51.6,0.1446,3.018,11.612357
40.53,46.49,0.007181,17.21,17.348452
40.74,31.23,0.01095,16.94,17.173403
40.77,57.54,0.1753,13.15,11.717838
40.56,43.96,0.09993,5.003,13.133628
40.8,49.57,0.06971,6.234,14.676857
40.75,61.41,0.02266,2.912,16.500102
40.6,63.31,0.07376,12.1,14.099405
40.55,61.53,0.03261,3.56,16.033699
40.67,56.75,0.001548,6.037,17.562597
40.61,39.03,0.06015,1.684,15.286664
40.78,32.92,0.07516,15.38,14.340618
40.52,34.54,0.1855,7.476,11.915916
43.69,40.35,0.05315,5.035,14.926067
43.73,37.68,0.1244,2.275,11.959982
43.8,47.26,0.07763,13.07,13.590376
43.88,44.88,0.05923,12.57,14.401858
43.83,41.87,0.03704,16.54,15.354277
43.78,61.85,0.1302,17.66,11.810127
43.85,54.95,0.1448,13.75,11.666337
43.77,35.28,0.04805,19.82,14.981155
43.97,54.79,0.01581,9.671,16.214015
43.87,60.79,0.1071,16.22,12.461823
43.85,57.46,0.03819,19.87,15.396426
43.68,63.5,0.1141,11.92,11.954639
43.88,54.58,0.004478,16.31,16.797249
43.84,51.86,0.07577,0.2298,13.430253
43.77,56.35,0.05607,7.287,14.611824
43.73,51.76,0.1266,15.11,12.001621
43.95,63.47,0.159,7.808,11.197478
44.0,33.73,0.1975,9.635,11.396521
43.95,60.42,0.09739,14.2,12.546418
43.66,30.68,0.0261,14.3,15.956945
43.7,57.74,0.1874,7.083,11.010907
43.84,52.25,0.02197,8.933,16.062787
43.93,54.37,0.06204,4.225,14.361995
43.81,48.88,0.04897,0.9105,15.069572
43.97,58.17,0.07233,6.808,13.573773
43.91,58.54,0.1371,16.53,11.797059
43.8,45.13,0.082,16.89,13.345844
43.9,62.89,0.07762,15.82,13.549193
43.93,61.34,0.006188,3.495,16.686159
43.68,55.48,0.03056,18.56,15.64704
43.71,31.76,0.1168,2.434,12.348911
43.94,60.56,0.07207,11.32,13.492229
43.7,49.88,0.166,7.647,11.54216
43.73,32.7,0.05545,10.91,14.622431
43.76,42.84,0.1591,5.863,11.607616
43.87,40.63,0.1351,11.94,12.062538
43.72,54.03,0.182,6.935,11.147006
43.67,63.29,0.1036,5.406,12.314808
43.79,50.77,0.09631,15.36,12.850159
43.98,40.46,0.1077,15.78,12.484032
43.96,32.11,0.154,13.49,12.13926
43.72,50.74,0.1839,7.759,11.278399
43.99,48.85,0.05158,15.47,14.724399
43.7,36.64,0.1683,10.57,11.793134
43.93,30.21,0.01331,2.901,16.365743
43.99,64.94,0.1993,7.7,10.75322
43.86,60.85,0.1175,19.35,12.235237
43.71,39.46,0.0267,2.508,15.874456
43.78,39.38,0.1046,15.59,12.560332
43.74,37.65,0.07949,7.39,13.585791
43.89,49.58,0.1464,16.84,11.889364
43.71,54.41,0.1916,3.697,10.906604
43.75,38.51,0.1568,15.61,11.89699
43.66,52.32,0.05006,5.814,14.956974
43.76,33.29,0.05179,12.0,14.89233
43.86,37.28,0.03526,12.02,15.512001
43.69,56.44,0.1528,15.41,11.614753
43.73,59.09,0.1926,3.489,10.782453
43.95,45.77,0.09707,2.811,12.572512
43.94,37.48,0.1725,7.635,11.498558
43.9,63.02,0.1623,8.13,11.139908
43.76,54.76,0.1661,6.309,11.169413
43.86,57.79,0.01871,3.419,16.22463
43.81,40.84,0.1906,8.465,11.446471
43.79,36.86,0.08864,0.5389,13.248281
43.99,55.94,0.1888,5.001,10.917005
43.91,36.76,0.196,5.773,11.241356
43.74,31.56,0.09884,2.385,12.866109
43.75,55.65,0.1062,12.53,12.419583
43.79,56.09,0.1032,8.774,12.47906
43.66,45.21,0.07862,7.543,13.521603
43.89,56.03,0.197,8.95,10.976527
43.77,62.53,0.165,5.794,11.0101
43.65,55.44,0.1814,11.51,11.170501
43.83,37.14,0.07487,3.974,14.059682
43.88,49.23,0.1518,0.3045,11.208754
43.94,63.11,0.05474,9.044,14.527156
43.91,38.16,0.0878,2.144,13.540735
43.67,42.14,0.1392,13.91,11.964306
43.84,55.92,0.09571,8.3,12.806518
43.92,41.48,0.169,11.31,11.609811
43.89,62.44,0.04353,6.423,14.949612
43.72,38.87,0.06184,4.347,14.213325
43.75,32.46,0.01934,16.88,16.183501
43.91,42.36,0.1037,3.692,12.544814
44.0,43.11,0.1391,7.073,11.674615
43.82,34.94,0.1164,10.01,12.396471
43.92,50.72,0.1722,15.22,11.419177
43.67,54.65,0.0386,11.01,15.201099
43.85,57.15,0.04996,10.96,14.769265
43.98,41.94,0.1763,0.2473,11.081519
43.68,50.19,0.186,0.794,11.064222
43.97,40.27,0.1571,3.541,11.499001
43.79,63.83,0.1207,4.145,11.737452
43.82,47.64,0.1408,9.793,11.776104
43.81,48.22,0.174,9.657,11.437272
43.82,33.11,0.09984,13.67,12.821421
43.83,42.08,0.07922,10.69,13.392005
43.96,50.47,0.02018,8.442,16.031562
43.95,45.46,0.09255,6.609,12.754343
31.28,45.76,0.1722,17.94,13.470639
31.06,48.76,0.05738,9.216,17.308241
31.1,48.59,0.03702,18.46,18.45423
31.29,46.48,0.04867,9.301,17.939397
31.25,37.29,0.145,13.2,13.993198
31.15,55.63,0.1675,14.45,13.238857
31.09,44.31,0.004454,17.77,19.926678
31.27,46.58,0.08471,7.612,16.368369
31.25,39.93,0.01988,8.473,19.154499
31.08,35.06,0.08213,18.07,16.538702
31.06,45.34,0.07969,8.836,16.434891
31.07,46.77,0.1858,14.17,13.341529
31.14,52.39,0.08306,5.628,16.233203
31.35,53.92,0.005833,19.86,19.822532
31.09,60.59,0.143,13.16,13.571415
31.14,53.09,0.02044,4.97,19.159343
31.16,43.86,0.01734,4.182,19.316316
31.23,31.35,0.07972,13.41,16.517372
31.33,43.62,0.03302,1.023,18.495943
31.33,55.97,0.07523,12.72,16.602311
31.22,33.13,0.16,7.438,13.650912
31.32,36.05,0.1332,8.813,14.227747
